,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
64,141,2.60,Betteraves,Anna's Best,400.0,Fruits and Vegetables,Migros,2023-05-24
65,142,4.60,PotatoesFloury Cooking,M-Budget,5000.0,Fruits and Vegetables,Migros,2023-05-24
66,143,3.80,OrangesBlond,M-Budget,3000.0,Fruits and Vegetables,Migros,2023-05-24
67,144,3.95,Watermelon,Anna's Best,250.0,Fruits and Vegetables,Migros,2023-05-24
68,146,2.10,California salad,California,250.0,Fruits and Vegetables,Migros,2023-05-24
69,148,2.90,Vegetable stalks,Anna's Best,250.0,Fruits and Vegetables,Migros,2023-05-24
70,150,2.20,Coconut,Anna's Best,80.0,Fruits and Vegetables,Migros,2023-05-24
71,152,2.60,Soup vegetables,Anna's Best,250.0,Fruits and Vegetables,Migros,2023-05-24
72,153,1.60,Mixed salad,Anna's Best,100.0,Fruits and Vegetables,Migros,2023-05-24
73,155,2.95,Onion seedlingsOrganic,Migros Bio,35.0,Fruits and Vegetables,Migros,2023-05-24
74,156,2.50,Young leaf saladRed - organic,Migros Bio,100.0,Fruits and Vegetables,Migros,2023-05-24
75,157,1.90,PepperoniCecei,M-Budget,500.0,Fruits and Vegetables,Migros,2023-05-24
76,159,4.95,Pineapple,Anna's Best,500.0,Fruits and Vegetables,Migros,2023-05-24
77,160,5.95,PineapplePineapple cubes,Anna's Best,380.0,Fruits and Vegetables,Migros,2023-05-24
78,161,3.60,Melon FilletsReady for consumption,Anna's Best,180.0,Fruits and Vegetables,Migros,2023-05-24
79,162,3.95,Cima di Rapa,Fresca,400.0,Fruits and Vegetables,Migros,2023-05-24
80,164,2.20,Turmeric,Migros Bio,100.0,Fruits and Vegetables,Migros,2023-05-24
81,168,3.20,Mixed Flower salad,Migros Bio,100.0,Fruits and Vegetables,Migros,2023-05-24
82,169,2.40,Sauerkraut rawOrganic,Migros Bio,500.0,Fruits and Vegetables,Migros,2023-05-24
83,170,3.40,AOCTree nutsGrenoble,unknown,500.0,Fruits and Vegetables,Migros,2023-05-24
84,172,7.95,BioAsparagusGreen,unknown,750.0,Fruits and Vegetables,Migros,2023-05-24
85,174,3.20,Sauerkraut cookedCuite,Migros Bio,500.0,Fruits and Vegetables,Migros,2023-05-24
86,181,4.80,"PotatoesWaxy, garden herbs marinade",So PotatOh!,480.0,Fruits and Vegetables,Migros,2023-05-24
87,182,2.95,Sauerkraut cookedCooked,Anna's Best,500.0,Fruits and Vegetables,Migros,2023-05-24
88,184,6.95,MangoCubes,Anna's Best,320.0,Fruits and Vegetables,Migros,2023-05-24
89,185,3.95,TomatoesCherry vine,Sélection,200.0,Fruits and Vegetables,Migros,2023-05-24
90,186,11.50,Thai mixMix,unknown,500.0,Fruits and Vegetables,Migros,2023-05-24
91,192,5.95,Fruit salad,Anna's Best,340.0,Fruits and Vegetables,Migros,2023-05-24
92,194,8.90,AsparagusGreen of Europe,unknown,750.0,Fruits and Vegetables,Migros,2023-05-24
93,197,5.95,Dates,Sélection,200.0,Fruits and Vegetables,Migros,2023-05-24
94,199,2.80,Minestrone,Anna's Best,350.0,Fruits and Vegetables,Migros,2023-05-24
95,204,5.95,StrawberriesMigros Sélection,Sélection,250.0,Fruits and Vegetables,Migros,2023-05-24
96,206,5.60,BioRaspberriesOrganic,unknown,250.0,Fruits and Vegetables,Migros,2023-05-24
97,207,5.90,Aus der Region Bio Aroniabeeren,unknown,100.0,Fruits and Vegetables,Migros,2023-05-24
98,208,7.95,Erdbeeren,Migros Fresca,500.0,Fruits and Vegetables,Migros,2023-05-24
99,218,4.95,Migros Daily Ananas Mango Erdbeer,Migros Daily,200.0,Fruits and Vegetables,Migros,2023-05-24
100,219,3.95,Anna's Best Mangowürfel,Anna's Best,150.0,Fruits and Vegetables,Migros,2023-05-24
101,220,2.95,Anna's Best Fruchtsalat,Anna's Best,150.0,Fruits and Vegetables,Migros,2023-05-24
102,221,2.30,Anna's Best Ananaswürfel,Anna's Best,150.0,Fruits and Vegetables,Migros,2023-05-24
103,225,4.50,Migros Daily Mixed Melon Cup,Migros Daily,180.0,Fruits and Vegetables,Migros,2023-05-24
104,226,4.90,Migros Daily Ananas Würfel,Migros Daily,300.0,Fruits and Vegetables,Migros,2023-05-24
105,227,5.90,Migros Daily Ananas Erdbeer,Migros Daily,300.0,Fruits and Vegetables,Migros,2023-05-24
106,228,1.90,  BioRed cabbage,Masshard,250.0,Fruits and Vegetables,Migros,2023-05-24
107,229,3.40,China Mix,Anna's Best,200.0,Fruits and Vegetables,Migros,2023-05-24
108,231,5.50,Cherry tomatoes,Demeter,300.0,Fruits and Vegetables,Migros,2023-05-24
109,232,7.30,Aus der Region Aroniabeeren,unknown,100.0,Fruits and Vegetables,Migros,2023-05-24
110,233,5.90,Aus der Region Bio Aroniabeeren,unknown,100.0,Fruits and Vegetables,Migros,2023-05-24
111,234,5.95,Beeren gemischt,Migros Fresca,500.0,Fruits and Vegetables,Migros,2023-05-24
112,238,5.90,Migros Daily Ananas Mango Kiwi,Migros Daily,300.0,Fruits and Vegetables,Migros,2023-05-24
113,246,1.60,Extra Passionsfrucht,Extra,100.0,Fruits and Vegetables,Migros,2023-05-24
114,250,3.75,Papaya Formosa,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-24
115,255,5.90,M-Budget Baumnüsse Grenoble,M-Budget,1000.0,Fruits and Vegetables,Migros,2023-05-24
116,258,4.50,Grapes,Demeter,500.0,Fruits and Vegetables,Migros,2023-05-24
117,259,4.50,Flat peaches,Demeter,500.0,Fruits and Vegetables,Migros,2023-05-24
118,264,1.10,Sélection Tomaten Merinda,Migros Sélection,100.0,Fruits and Vegetables,Migros,2023-05-24
119,265,1.10, Tomaten Merinda,Sélection,100.0,Fruits and Vegetables,Migros,2023-05-24
120,269,1.65,Extra Tomaten Sweet Cherry,Extra,100.0,Fruits and Vegetables,Migros,2023-05-24
121,275,2.20,Red cabbage,Masshard,500.0,Fruits and Vegetables,Migros,2023-05-24
122,276,2.90,  BioVegetable mixAsia Mix - Organic,Anna's Best,250.0,Fruits and Vegetables,Migros,2023-05-24
123,278,4.95,Endives,Extra,300.0,Fruits and Vegetables,Migros,2023-05-24
124,280,3.10,FigsFresh,unknown,500.0,Fruits and Vegetables,Migros,2023-05-24
125,282,4.50,Gemüse Dip,unknown,180.0,Fruits and Vegetables,Migros,2023-05-24
126,283,2.20,Sellerie roh geraffelt,unknown,200.0,Fruits and Vegetables,Migros,2023-05-24
127,284,2.70,Anna's Best Schalotten geschnitten,Anna's Best,100.0,Fruits and Vegetables,Migros,2023-05-24
128,285,3.95,Edamame geschält,Sushi Mania,100.0,Fruits and Vegetables,Migros,2023-05-24
129,287,6.95,Bio Suppengemüse,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-24
130,289,2.20,Migros Bio Grill Mix,Migros Bio,20.0,Fruits and Vegetables,Migros,2023-05-24
131,292,6.95,Wokgemüse,unknown,415.0,Fruits and Vegetables,Migros,2023-05-24
132,293,4.60,Edamame ungeschält,Sushi Mania,150.0,Fruits and Vegetables,Migros,2023-05-24
133,294,2.50,Migros Bio Kürbis gewürfelt,Migros Bio,250.0,Fruits and Vegetables,Migros,2023-05-24
134,295,4.90,Peperone grigliato,unknown,250.0,Fruits and Vegetables,Migros,2023-05-24
135,306,2.20,  BioWine- Sauerkraut organic,Masshard,250.0,Fruits and Vegetables,Migros,2023-05-24
136,307,2.20,ColeslawRaffled,Migros Bio,200.0,Fruits and Vegetables,Migros,2023-05-24
137,309,5.95,Peaches,unknown,1000.0,Fruits and Vegetables,Migros,2023-05-24
138,317,4.95,Zwetschgen,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-24
139,318,7.50,Krautstiele,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-24
140,322,8.90,Aprikosen,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-24
141,323,7.50,Migros Bio Nektarinen,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-24
142,324,9.90,Bio Gurken mini,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-24
143,327,5.50,Pfirsiche gelbfleischig,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-24
144,329,6.50,AsparagusViolet,unknown,500.0,Fruits and Vegetables,Migros,2023-05-24
145,330,5.30,Maniok,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-24
146,333,3.95,BioFigsFreshness - organic,unknown,250.0,Fruits and Vegetables,Migros,2023-05-24
147,334,5.50,Bood oranges,Migros Bio,1500.0,Fruits and Vegetables,Migros,2023-05-24
148,336,2.90,KiwiRed,Sélection,280.0,Fruits and Vegetables,Migros,2023-05-24
149,338,4.70,Extra Pflaumen rot,Extra,1000.0,Fruits and Vegetables,Migros,2023-05-24
150,341,7.50,Vitamin-Bag Kernobst,Migros Fresca,2900.0,Fruits and Vegetables,Migros,2023-05-24
151,345,8.80,Zuckermaisrugeli pasteurisiert,unknown,1000.0,Fruits and Vegetables,Migros,2023-05-24
152,346,9.40,Migros Bio Zuckermais past.,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-24
153,347,9.90,Bio Zuckermais past.,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-24
154,349,3.40,  BioOak leaf saladOrganic,Anna's Best,120.0,Fruits and Vegetables,Migros,2023-05-24
155,350,5.50,OrangesTarocco - Organic,Migros Bio,1500.0,Fruits and Vegetables,Migros,2023-05-24
156,352,5.90,Bio Persimon Kaki,Migros Bio,1000.0,Fruits and Vegetables,Migros,2023-05-24
157,353,5.–,Papaya formosa,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-24
158,355,3.70,Currants,unknown,250.0,Fruits and Vegetables,Migros,2023-05-24
159,356,2.50,PepperoniMini Mix,Fresca,250.0,Fruits and Vegetables,Migros,2023-05-24
160,364,2.25,Carrots and celeryGrated - Organic,Migros Bio,200.0,Fruits and Vegetables,Migros,2023-05-24
161,366,2.55,"  Max HavelaarGrapesMixed, coreless",Fresca,500.0,Fruits and Vegetables,Migros,2023-05-24
162,369,3.95,M-Budget Randen Würfel,M-Budget,800.0,Fruits and Vegetables,Migros,2023-05-24
163,378,3.50,Migros Bio Randensalat,Migros Bio,700.0,Fruits and Vegetables,Migros,2023-05-24
164,388,4.95,ApplesMini,Fresca,1500.0,Fruits and Vegetables,Migros,2023-05-24
165,389,2.90,Gardener's salad,Anna's Best,350.0,Fruits and Vegetables,Migros,2023-05-24
166,390,5.65,BioBeansOrganic,unknown,500.0,Fruits and Vegetables,Migros,2023-05-24
167,394,3.20,Trauben Vittoria,Migros Fresca,1000.0,Fruits and Vegetables,Migros,2023-05-24
168,396,1.20,BioChives,unknown,10.0,Fruits and Vegetables,Migros,2023-05-24
