,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
136,6.50,J.Bank's  MiniMini spring rollsWith vegetables and sweet &sour sauce - ,unknown,12 pieces310g,Frozen Food,Migros,2023-05-24
137,10.60,Waffle CornetStrawberry,Fun,8 x 145ml,Frozen Food,Migros,2023-05-24
138,4.40,La TrattoriaPizzaWith tomatoes and mozzarella,unknown,660g,Frozen Food,Migros,2023-05-24
139,3.25,M-Classic  Happy HourLight wheat breadFilled with garlic and herb butter,unknown,240g,Frozen Food,Migros,2023-05-24
140,4.95,  MSCWild salmon fillets Pacific,Pelican,250g,Frozen Food,Migros,2023-05-24
141,7.95,Seafood mixCooked,Pelican,500g,Frozen Food,Migros,2023-05-24
142,4.50,  MSCCrispy fried fishBreaded - ,Pelican,4 pieces400g,Frozen Food,Migros,2023-05-24
143,10.35,M-BudgetChicken wings,unknown,1.5kg,Frozen Food,Migros,2023-05-24
144,2.95,M-ClassicCheese ramekins,unknown,280g,Frozen Food,Migros,2023-05-24
145,6.25,Farmer's Best  Romanesco?Mixed vegetablesSeasoned,unknown,750g,Frozen Food,Migros,2023-05-24
146,5.95,  ASCPangasius in light lemon breadingBreaded - ,Pelican,5-9 pieces300g,Frozen Food,Migros,2023-05-24
147,3.95,Farmer's Best?Creamed leeksSeasoned,unknown,500g,Frozen Food,Migros,2023-05-24
148,5.50,M-ClassicBerry mixture unsweetenedBlackberries wild - Raspberries - Strawberries wild - Blueberries wild - Red currants - Black currants,unknown,450g,Frozen Food,Migros,2023-05-24
149,7.30,Cream ice creamMocha,unknown,12 x 57ml,Frozen Food,Migros,2023-05-24
150,3.95,Farmer's Best  Favorit?Mixed vegetables,unknown,500g,Frozen Food,Migros,2023-05-24
151,11.95,M-ClassicChicken breast cutlet spicedSpiced - ,unknown,6-8 pièces750g,Frozen Food,Migros,2023-05-24
152,3.30,"M-ClassicFlambé Alsatian styleWith crème fraîche, bacon and onions",unknown,260g,Frozen Food,Migros,2023-05-24
153,1.95,Summer vegetablesFrom German organic cultivation,Alnatura,300g,Frozen Food,Migros,2023-05-24
154,4.95,Migros BioHamburger,unknown,2 x 100g,Frozen Food,Migros,2023-05-24
155,9.95,  Mini ZooChicken nuggetsBreaded,Lilibiggs,750g,Frozen Food,Migros,2023-05-24
156,3.95,M-ClassicAsian rice dishWith roasted chicken &vegetables,unknown,750g,Frozen Food,Migros,2023-05-24
157,1.95,Soft IceIce creamVanilla with chocolate sauce,unknown,220ml,Frozen Food,Migros,2023-05-24
158,3.40,M-ClassicFrench fries,unknown,750g,Frozen Food,Migros,2023-05-24
159,4.20,M-Classic  Happy HourBruschetta pomodoriWith tomatoes and mozzarella,unknown,228g,Frozen Food,Migros,2023-05-24
160,4.50,La TrattoriaPizzaWith cooked ham and mushrooms,unknown,660g,Frozen Food,Migros,2023-05-24
161,4.95,  PiccolinisMini PizzasTomato-Mozzarella,Buitoni,270g,Frozen Food,Migros,2023-05-24
162,7.20,M-Classic  DeliciousPotato gratin,unknown,750g,Frozen Food,Migros,2023-05-24
163,4.40,IP-SUISSERhubarb,unknown,600g,Frozen Food,Migros,2023-05-24
164,5.95,  ClassicFrench friesWith crisp breading,Denny's,750g,Frozen Food,Migros,2023-05-24
165,4.95,La Trattoria  MSCPizzaWith tuna and onions,unknown,700g,Frozen Food,Migros,2023-05-24
166,4.95,  IP-SUISSECauliflower rice,You,750g,Frozen Food,Migros,2023-05-24
167,5.50,Farmer's Best  Bretagne?Mixed vegetablesSeasoned,unknown,750g,Frozen Food,Migros,2023-05-24
168,3.70,M-ClassicSpinach ramekins,unknown,280g,Frozen Food,Migros,2023-05-24
169,12.95,Vegetarian Momos,Tenz,8 pieces280g,Frozen Food,Migros,2023-05-24
170,9.20,Crème d'orWaffle ice creamStracciatella,unknown,6 x 122ml,Frozen Food,Migros,2023-05-24
171,8.70,Don PolloBreaded Chicken Nuggets,unknown,300g,Frozen Food,Migros,2023-05-24
172,5.50,Water iceTropical,Rainbow,6 x 70ml,Frozen Food,Migros,2023-05-24
173,15.95,Shrimps Tail-OnCooked,Pelican,500g,Frozen Food,Migros,2023-05-24
174,3.80,M-ClassicChicken heartsNature,unknown,300g,Frozen Food,Migros,2023-05-24
175,7.40,  Filets Gourmet - MSCAtlantic Cod FilletProvençale,Pelican,400g,Frozen Food,Migros,2023-05-24
176,9.20,M-ClassicDiced chicken,unknown,500g,Frozen Food,Migros,2023-05-24
177,4.95,  CountryOven fries with crisp breadingExtra thick,Denny's,600g,Frozen Food,Migros,2023-05-24
178,13.95,M-BudgetChicken thigh,unknown,2kg,Frozen Food,Migros,2023-05-24
179,2.40,Farmer's BestGarden peas and carrots,unknown,600g,Frozen Food,Migros,2023-05-24
180,8.95,Cod fillet,Pelican,400g,Frozen Food,Migros,2023-05-24
181,7.95,Farmer's Best  Ratatouille?Mixed vegetablesSeasoned,unknown,750g,Frozen Food,Migros,2023-05-24
182,2.95,M-ClassicChicken liverNature,unknown,300g,Frozen Food,Migros,2023-05-24
183,6.95,Farmer's BestButtered vegetablesSeasoned,unknown,750g,Frozen Food,Migros,2023-05-24
184,7.90,Prawns with garlic sauce,Costa,200g,Frozen Food,Migros,2023-05-24
185,6.95,Bubble JoeWater iceWith fruit flavors - Chewing Gum Stick,unknown,10 x 50ml,Frozen Food,Migros,2023-05-24
186,4.80,  ClassicPotato slices seasonedWith shell in crisp breading,Denny's,600g,Frozen Food,Migros,2023-05-24
187,5.95,Little moonsIced mochisPassion fruit and mango - Tropical paradise,unknown,6 x 32g,Frozen Food,Migros,2023-05-24
188,9.20,Crème d'orWaffle ice creamCaramel,unknown,6 x 122ml,Frozen Food,Migros,2023-05-24
189,4.50,Migros BioTrio of Swiss florets,unknown,500g,Frozen Food,Migros,2023-05-24
