,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
180,564,4.30,Glace à la vanilleAvec la crème fraîche,Alnatura,0.5,Frozen Food,Migros,2023-05-24
181,567,4.10,Le SorbetSorbetApricot &peach,unknown,1.0,Frozen Food,Migros,2023-05-24
182,571,5.95,Dessert glacéMocha,Glacetta,0.48,Frozen Food,Migros,2023-05-24
183,574,3.20,Le SorbetSorbetLemons,unknown,1.0,Frozen Food,Migros,2023-05-24
184,575,5.95,Dessert glacéCaramel,Glacetta,0.48,Frozen Food,Migros,2023-05-24
185,576,4.10,Le SorbetSorbetPlums,unknown,1.0,Frozen Food,Migros,2023-05-24
186,577,4.10,Le SorbetSorbetPineapple Passion Fruit,unknown,1.0,Frozen Food,Migros,2023-05-24
187,578,2.95,M-ClassicWaffle CornetVanilla & Strawberry,unknown,0.96,Frozen Food,Migros,2023-05-24
188,579,2.95,M-ClassicWaffle CornetVanilla,unknown,0.96,Frozen Food,Migros,2023-05-24
189,580,2.95,M-ClassicWaffle CornetVanilla & Chocolate,unknown,0.96,Frozen Food,Migros,2023-05-24
190,581,3.95,M-Classic  MaxiVanilla Bourbon ice creamWith milk chocolate coating and almonds,unknown,0.96,Frozen Food,Migros,2023-05-24
