,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
465,2.20,"  Tomme au cuminSwiss soft cheese, full-fat",Jean-Louis,100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
466,0.60,  LégerYogurtHazelnuts,M-Classic,180g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
467,2.50,Mountain cheese from GraubündenMild,Migros Bio,100 g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
468,3.60,Stewed fruitApple,Andros,4 x 100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
469,1.–,Greek style yogurtRaspberry,Migros Bio,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
470,4.95,  Crispy CheesyBarbecue cheeseProvençal,M-Classic,4 x 60g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
471,3.80,"  Tomme à la crèmeSwiss soft cheese, full-fatMinis",Jean-Louis,5 x 30g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
472,2.35,  High ProteinMozzarella,Oh!,4 x 40g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
473,4.–,Mascarpone,Galbani,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
474,4.40,  Snack DuoCheese cubesGouda - Maasdam,M-Classic,220g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
475,3.80,  Crispy CheesyMozzarella Sticks,M-Classic,170g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
476,3.10,  RolloFrench double cream cheese from pasteurized milk,Milkana,100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
477,1.25,Sour buttermilkPlain,unknown,500ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
478,1.65,Milk drink,M-Classic,1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
479,2.80,Egg spaetzle,Migros Bio,300g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
480,Regional Price,BichermüesliBerries,unknown,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
481,3.40,SugoPesto basil,Anna's Best,150ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
482,8.90,Gnocchi capreseWith tomatoes and mozzarella,Anna's Best,1200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
483,2.90,Spaghetti Bolognese,M-Budget,400g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
484,2.70,  aha!Margarine Extra LightLactose-free,Délice,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
485,3.20,  TraditionOriginal Alsatian tarte flambée,Recette,240g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
486,4.75,  Hot & CheesyGrilled cheeseWith herbs,M-Classic,4 x 70g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
487,0.65,MousseChocolate,M-Classic,75g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
488,1.65,Milk drinkSkimmed milk with ,M-Classic,3.3 %chocolate1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
489,4.60,  DOPGorgonzolaCremoso,Galbani,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
490,1.95,  LégerTomme,M-Classic,100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
491,1.65,Cream dessertChocolate & Meringues,M-Classic,145g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
492,4.20,Roquefort blue cheese,Société,100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
493,Regional Price,Aha!FioriSpinach & Ricotta,unknown,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
494,2.20,Swiss fresh cheese,Migros Bio,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
495,4.–,Red Thai Chicken CurryWith jasmine rice,M-Classic,400g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
496,1.65,  BioVegurtCoconut-Nature,V-Love,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
497,Regional Price," FribourgeoisSwiss semi-hard cheese, full-fat, made from thermised milkMedium mature",Vacherin,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
498,Regional Price,"Swiss semi-hard cheese, full-fat, made from thermised milkMedium mature",Vacherin Fribourgeois,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
499,Regional Price,Aha!Spätzli,unknown,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
500,5.40,"Soft cheese, made from pasteurized milk",Saint Albray,33% fat200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
501,5.40," cheese, made from pasteurized milk",Soft,33% fat200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
502,3.80,Crème brûlée,Sélection,2 x 100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
503,7.50,Meatballs with mashed potatoes,Anna's Best,460g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
504,2.65,  Gourmand & VégétalVegetable alternative to chocolate mousseChocolate,Andros,110g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
505,2.65,  Mini RollsSemi-hard cheese,Babybel,85g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
506,6.50,Salad dressingItalian,Mini Salatsossä,500ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
507,3.75,Lasagne Sheets,Garofalo,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
508,Regional Price,"  Ligne & PlaisirExtra light cream cheese, low-fat, made from pasteurised milkOnly 8% fat",St Môret,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
509,4.50,Olives with garlic,Anna's Best,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
510,4.40,  Berry pepper Cream CheeseSweet paprikaFilled with cream cheese,Anna's Best,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
511,2.75,French cream cheese spreadPlain,Kiri,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
512,Regional Price,  ClassicoBurrata,Alfredo,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
513,2.80,Protein puddingChoco Mountain,Chiefs,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
514,2.50,Milk drinkFit,Lattesso,250ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
515,2.80,Protein puddingVanilla Drive,Chiefs,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
516,Regional Price,  Yogi DrinkYogurt DrinkMocha,Emmi,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
517,3.20,  MiniCheese bites for salad and aperitifGarlic & Herbs,Cantadou,120g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
518,5.20,Spreadable cheese assortment,Gerber,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
519,4.75,Cervelas and cheese salad,Anna's Best,280g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
520,6.50,RavioloneRicotta e tartufo,Sélection,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
521,2.45,  aha!Whole milkUHT,Migros Bio,1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
522,2.40,  High ProteinMelted cheese,Oh!,180g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
523,2.60,Corn salad,Anna's Best,300g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
524,1.95,  Mix itYogurtWild berries,Emmi,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
525,3.10,Coleslaw salad,Anna's Best,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
526,Regional Price,"  L'ApéritifFrench double cream cream cheese preparation, garnished with tasty herbs and spicesProvence",Tartare,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
527,1.30,Low-fat quarkLime,Oh!,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
528,5.40,PizzaProsciutto,Anna's Best,400g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
529,Regional Price,"  Grana PadanoItalian extra hard cheese, /4 fat, from raw milk",Da Emilio,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
530,2.95,TommeWith cream,Migros Bio,120g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
531,3.30,"French double cream cheese with Camargue fleur de sel, made with pateurised milkNature",Tartare,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
532,1.45,Vanilla cream,Dessert Tradition,175g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
533,2.70,"  Pecorino ToscanoItalian full-fat soft cheese, made of pasteurized milk",Da Emilio,100 g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
534,4.95,Gnocchi basil,Anna's Best,500g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
535,3.50,Oat drinkUnsweetened,Alpro,1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
536,2.90,Herbal creamVegan,Alnatura,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
537,3.20,"  ReblochonSwiss soft cheese, pasteurized",Val d'Arve,160g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
538,3.20,Rape MargarineWithout milk,V-Love,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
539,1.80,Milk drinkChocolate,Heidi,330ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
540,3.65,Mascarpone,Migros Bio,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
541,3.30,  BioAlmond drinkSugar-free,Bjorg,1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
542,4.95,"Swiss hard cheese, full-fat, made from raw milkStrong - in slices",Migros Bio,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
543,2.–,Cottage CheesePiment d’Espelette,M-Classic,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
544,1.60,Soy drinkCalcium,M-Budget,1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
545,4.60,"  VegiHummus TrioCurry, olives and tomatoes",Anna's Best,210g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
546,1.35,  MixYogurtVanilla - with Chocolate&M's for mixing,M&M's,120g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
547,3.60,Aha!Cheese for saladLactose free,unknown,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
548,2.10,Butter,Migros Bio,4 x 15g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
549,2.90,Herbs mountain cheeseMild,unknown,100 g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
550,6.90,  AsiaDim Sum Sea TreasureWith shrimps,Anna's Best,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
551,3.15,  BioOat drink,Bjorg,1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
552,6.50,Casimir RiceWith chicken and fruits,Anna's Best,400g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
553,4.55,  LightlifeSemi-hard cheese,Leerdammer,8 slices200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
554,3.60,Stewed fruitApple & Mango,Andros,4 x 100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
555,2.20,Aha!Swiss fresh cheeseNature,unknown,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
556,2.–,Lactose free milk drinkBananas,Oh!,500ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
557,1.65,Cream DessertChocolate,M-Classic,500g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
558,6.70,Yogurt DrinkMultivitamin,Bifidus,8 x 100ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
559,0.95,YogurtBlueberry - ,Bifidus,0% granulated sugar150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
560,Regional Price,From pasteurized milkMango,Migros Bio,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
561,4.95,RavioliRicotta e spinaci,Anna's Best,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
562,4.–,  Creamy BlueBlue cheese,Castello,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
563,3.40,SugoPesto rosso,Anna's Best,150ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
564,2.–,Lactose free milk drinkMacchiato,Oh!,500ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
565,2.80,Semi-hard cheese made from pasteurised milkBalance,Babybel,120g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
566,Regional Price,GriessköpfliGrand-mère,Dessert Tradition,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
567,6.50,RavioliRicotta e Spinaci,Garofalo,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
568,3.70,  VegiGuacamoleMexican style,Anna's Best,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
569,3.20,  Mr. BigMilk drinkDouble Zero,Emmi,370ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
570,5.40,RisottoWith mushrooms,Migros Bio,365g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
571,6.95,PizzaTonno - MSC,Anna's Best,450g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
572,4.95,  MSCShrimp salad,Anna's Best,190g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
573,5.40,  The GratedVegetable alternative to grated cheeseWith lupines,V-Love,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
574,Regional Price,Tortilla de Patatas,Anna's Best,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
575,5.–,Feta,Sélection,170g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
576,4.95,Sliced chickenWith mashed potato,M-Budget,400g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
577,14.95,  SnacksMix of Asian specialities,Asia,"2 chili sauce sweet&sour, 5 dumplings with vegetable filling, 5 spring rolls with shrimps, 4 spring rolls with vegetables, 2 giant shrimps breaded, 2 seafood preparation640g","Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
578,5.80,Minced meat and mashed potatoes,Fleury Michon,300g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
579,7.50,PizzaMargherita,La Pizza,375g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
580,1.75,"  LégerSwiss semi-hard cheese, ",Tilsiter,"1/4 fat, made from pasteurised milkMild100 g","Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
581,4.–,"Cream cheese, pasteurizedWith garlic &herbs",Boursin,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
582,2.90,Rice drinkCalcium,V-Love,1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
583,2.95,Milk drinkVanilla,Emmi,330ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
584,5.10,Gorgonzola Mascarpone,Selezione Reale,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
585,3.75,Caramel cream,Sélection,2 x 90g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
586,Regional Price,BioPaneerIndian-style,unknown,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
587,2.70,"Cream cheese, pasteurizedWith garlic & herbs",Boursin,96g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
588,2.80,"  AppenzellerSwiss hard cheese, full-fat, made with raw milkSurchoix",Migros Bio,100 g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
589,2.15,Milk drinkEspresso,Emmi,230ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
590,6.95,PizzaProsciutto e Mascarpone,Anna's Best,420g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
591,1.10,  PurYogurtMocca - ,Emmi,100% arabica150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
592,4.60,Carrot cream soup,Migros Bio,2 pers.500ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
593,0.85,Aha!Yogurt Lactose freeCoco Choco,unknown,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
594,3.45,Spelt spaetzle,Migros Bio,300g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
595,6.20,  Halloumi - BioBarbecue cheese,Taverna,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
596,2.10,"  Fromage de BellelaySwiss semi-hard cheese, full-fat, made with raw milkAOP",Tête de Moine,100 g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
597,3.95,  BioPlant-based Spätzli fini,V-Love,500g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
598,1.85,Milk drinkStrawberry,Emmi,330ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
599,Regional Price,Salad dressingSpanish,Mini Salatsossä,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
600,6.60,TortelliniWith cheese and basil,Anna's Best,500g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
601,4.95,OlivesPitted,Migros Bio,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
602,1.45,Crème caramel,Dessert Tradition,175g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
603,2.10,Cottage CheeseHerbs,Migros Bio,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
604,3.45,"Cream cheese, pasteurizedPomodoro Oregano",Cantadou,140g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
605,4.95,Meica Curryking,Meica,220g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
606,2.95,Milk drinkStrawberry,Emmi,330ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
607,1.70,  CreamiumVegurtChoco,V-Love,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
608,4.10,"  Grana PadanoItalian extra hard cheese, grated, ",Da Emilio,"3/4 fat, from raw milkFinely planed125g","Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
609,2.–,Lactose free milk drinkRaspberry,Oh!,500ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
610,2.90,Plant-based Cuisine,V-Love,500ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
611,1.15,YogurtMocha,LC1,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
612,2.10,YogurtBirchermüesli,Migros Bio,500g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
613,2.85,  DOPGrated PecorinoRomano,Galbani,60g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
614,Regional Price,  WheyYogurtVanilla,Oh!,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
615,3.90,Tomato soup,Migros Bio,500ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
616,6.30,Stewed fruitApple-Apple & Pear,Andros,8 x 100 g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
617,3.35,  BioCoconut drinkPlain,V-Love,1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
618,7.95,  Croc TraditionGrilled cheeseGruyère AOP,BAER,4 x 50g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
619,2.80,Protein puddingStracciatella,Chiefs,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
620,3.95,Mini PizzaProsciutto,Anna's Best,210g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
621,4.30,Chicken salad,Anna's Best,300g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
622,Regional Price,"Mild cheese plattersLe Gruyère, Tilsiter, St.Paulin, Emmental",unknown,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
623,Regional Price,French cream-soft cheese preparation from pasteurized milk,Caprice des Dieux,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
624,4.30,Brie,Migros Bio,180g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
625,11.95,Poke BowlSmoked Salmon & Mustard sauce,Sushi Mania,360g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
626,8.95,Lasagne Bolognese,Anna's Best,900g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
627,Regional Price,Camembert,Président,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
628,3.95,Potato salad,M-Budget,525g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
629,5.50,  Fromages de FranceLe Cabécou du PérigordFrom goat's milk,Germain,3 x 35g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
630,3.70,HummusBasil,Anna's Best,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
631,0.65,FlanChocolate,M-Classic,125g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
632,9.55,Fondue Moitié-Moitié,Caquelon noir,50% freiburger Vacherin and 50% Gruyère400g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
633,6.95,Chicken cut into stripsWith egg noodles,Anna's Best,400g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
634,4.50,Vegan SlicesClassic,Wilmersburger,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
635,4.–,ProteinFrom free-range production,Oh!,300g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
636,3.40,  MandelVegetable alternative to almond-based yoghurtPlain,Alnatura,400g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
637,2.90,Bündner mountain cheeseMedium ripe - Alpine herbs,Migros Bio,100 g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
638,2.25,  Soja DrinkSoy drinkVanilla,Alnatura,1l,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
639,5.95,  The SoftyVegetable alternative to CamembertPlain,V-Love,100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
640,3.75,RisottoTicinese,M-Budget,375g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
641,1.–,YogurtFigs,Migros Bio,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
642,2.50,Milk drinkVanilla,Emmi,230ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
643,4.50,  Hot & CheesyBarbecue cheesePlain,M-Classic,4 x 70g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
644,4.95,TortelliniWith cream and spinach,Anna's Best,365g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
645,3.75,Cheese spread:Extra,Gerber,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
646,Regional Price,"Italian full-fat soft cheese, made of pasteurized milk",Chaumes,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
647,2.–,BichermüesliCereal,unknown,200g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
648,5.10,"French blue cheese preparation, with cream from pasteurised cow's milk",Saint Agur,150g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
649,2.75,Chocolate mousse,Sélection,2 x 75g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
650,5.40,FioriRicotta e spinaci,Migros Bio,250g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
651,6.80,Happily Original Tomme soft cheeseTo grill,BAER,4 x 50g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
652,2.70,"  Vacherin FribourgeoisSwiss semi-hard cheese, full-fat, made from thermised milkStrong",Migros Bio,100 g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
653,5.70,  Hot CheesyGrilled cheese steak,M-Classic,2 x 110g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
654,4.95,TortelliniWith tomato sauce and cream (Cinque Pi),Anna's Best,365g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
655,Regional Price,  LuzernerLucerne Cream cheeseSticks,Emmi,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
656,4.–,Burrata,Migros Bio,125g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
657,Regional Price,"  AppenzellerSwiss hard cheese, full-fat, with raw milkMild",Migros Bio,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
658,5.50,Margarine with ,Sanissa,10% butterWith butter500g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
659,Regional Price," FribourgeoisSwiss semi-hard cheese, full-fat, made from thermised milkSurchoix",Vacherin,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
660,Regional Price,"Swiss semi-hard cheese, full-fat, made from thermised milkSurchoix",Vacherin Fribourgeois,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
661,3.95,TortelloniRicotta and spinach,Anna's Best,300g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
662,3.60,  LégerWhipped creamUHT,M-Classic,250ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
663,Regional Price,  MixSemi-hard cheese,Babybel,NA,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
664,3.20,Milk drinkHigh Protein,Ovomaltine,330ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
665,2.45,RacletteNature - Maxi Block,Raccard,100 g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
666,1.45,Chocolate Cream,Dessert Tradition,175g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
667,8.50,Pizza,La Pizza,4 Stagioni420g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
668,3.95,TortelloniBeef,Anna's Best,300g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
669,4.85,MozzarellaSliced,Migros Bio,300g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
670,3.55,  FinesseSemi-hard cheese,Leerdammer,10 slices - cut extra thin100g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
671,3.60,Mozzarella di Bufala CampanaDOP,Migros Bio,125g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
672,3.35,Camembert,Migros Bio,125g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
673,4.95,Saladbowl Ham and Gruyère AOPJambon & Gruyère AOP,Anna's Best,240g,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
674,1.30,  aha!Choco DrinkLactose-free,Migros Bio,250ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
675,5.75,  BenecolYogurt drinkStrawberry,Emmi,6 x 65ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
676,1.85,Milk drinkVanilla,Emmi,330ml,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
