,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
145,859,8.–,Aus der Region Erdbeeressig,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
146,861,5.80,Aus der Region Apfelessig,unknown,0.5,"Pasta, Condiments & Canned Food",Migros,2023-05-19
147,862,8.85,Aus der Region Apfelbalsamessig,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
148,892,10.30,Aus der Region Pizzaöl pikant,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
149,894,28.80,Aus der Region Geschenk-Set Essig,unknown,0.75,"Pasta, Condiments & Canned Food",Migros,2023-05-19
150,898,3.25,Migros Bio Condimento Bianco,Migros Bio,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
151,901,4.20,Bio Sélection Condimento Apfelessig Barrique,Migros Sélection,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
152,904,11.–,Aceto Balsamico Giovane,unknown,0.2,"Pasta, Condiments & Canned Food",Migros,2023-05-19
153,905,7.40,Aus der Region Aprikosenessig,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
154,906,7.30,Condimento Bianco,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
155,908,8.30,Condimento aus Apfel,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
156,909,7.30,Aus der Region Apfelessig & Kräuter,unknown,0.5,"Pasta, Condiments & Canned Food",Migros,2023-05-19
157,922,10.80,Aus der Region Sonnenblumenöl,unknown,0.5,"Pasta, Condiments & Canned Food",Migros,2023-05-19
158,923,8.10,Aus der Region HOLL Rapsöl,unknown,0.5,"Pasta, Condiments & Canned Food",Migros,2023-05-19
159,924,13.95,Aus der Region Alpenchili Öl,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
160,925,10.90,Aus der Region Leinöl,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
161,926,2.50,Ponti Aceto Aroma Antico Rosso,Ponti,0.5,"Pasta, Condiments & Canned Food",Migros,2023-05-19
162,930,8.–,Aus der Region Apfel Balsamico-Essig,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
163,932,3.90,Aus der Region Apfelessig,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
164,933,11.40,Aus der Region Himbeercrème Essig,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
165,937,6.15,Aus der Region Quittenessig,unknown,0.5,"Pasta, Condiments & Canned Food",Migros,2023-05-19
166,939,3.50,Aus der Region Apfelessig Holunder,unknown,0.5,"Pasta, Condiments & Canned Food",Migros,2023-05-19
167,940,9.90,Aus der Region Apfelessig,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
168,948,4.80,Nectaflor Kürbiscrème,unknown,0.39,"Pasta, Condiments & Canned Food",Migros,2023-05-19
169,1042,5.95,Vanini Mostarda Purée Feigen,Sandro Vanini,0.2,"Pasta, Condiments & Canned Food",Migros,2023-05-19
170,1043,3.95,Weisswurstsenf,unknown,0.25,"Pasta, Condiments & Canned Food",Migros,2023-05-19
171,1108,3.95,Baergfeuer Chilisauce,unknown,0.05,"Pasta, Condiments & Canned Food",Migros,2023-05-19
172,1152,3.20,Bon Chef Bio Gemüsesuppe,Bon Chef,0.5,"Pasta, Condiments & Canned Food",Migros,2023-05-19
173,1154,5.95,Grosi's Hausdressing French Dressing,unknown,0.5,"Pasta, Condiments & Canned Food",Migros,2023-05-19
