,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
123,150,7.95,Raw hamEmilia Romagna,Specialità Italiana,100.0,Fish and Meat,Migros,2023-05-19
124,151,13.95,  GrillMiSnails of pork sausage for roastingPaprika-Herbs-Curry-Nature,M-Classic,450.0,Fish and Meat,Migros,2023-05-19
125,152,3.80,Turkey breastSmoked,M-Budget,200.0,Fish and Meat,Migros,2023-05-19
126,153,6.95,Vaudois meat paste,Rapelli,260.0,Fish and Meat,Migros,2023-05-19
127,156,5.90,IP-SUISSEBeef minced steak naturePlain,unknown,230.0,Fish and Meat,Migros,2023-05-19
128,157,1.50,Chicken wingsX,Optigal,8100.0,Fish and Meat,Migros,2023-05-19
129,158,3.30,  QuornCharcuterie fine,Cornatur,100.0,Fish and Meat,Migros,2023-05-19
130,159,2.–,Poultry Cervelas,Optigal,200.0,Fish and Meat,Migros,2023-05-19
131,160,1.90,IP-SUISSESaucisson Tradition,unknown,100.0,Fish and Meat,Migros,2023-05-19
132,161,4.75,  QuornShredded meatVegetarian,Cornatur,200.0,Fish and Meat,Migros,2023-05-19
133,162,1.75,Cabbage sausage,Tradition,100.0,Fish and Meat,Migros,2023-05-19
134,163,5.50,Vegetable minced meatVegan,V-Love,300.0,Fish and Meat,Migros,2023-05-19
135,164,2.40,"Turkey product, cooked and smoked",Optigal,200.0,Fish and Meat,Migros,2023-05-19
136,165,2.–,IP-SUISSECutted pork,unknown,100.0,Fish and Meat,Migros,2023-05-19
137,166,3.70,SalamiRustico,Citterio,70.0,Fish and Meat,Migros,2023-05-19
138,167,3.20,IP-SUISSEWiener,unknown,200.0,Fish and Meat,Migros,2023-05-19
139,168,3.60,IP-SUISSEVeal sausageThin,unknown,120.0,Fish and Meat,Migros,2023-05-19
140,169,3.95,Escalope with vegetables and potatoes,Migros Bio,180.0,Fish and Meat,Migros,2023-05-19
141,170,2.20,IP-SUISSEMinced beef,unknown,100.0,Fish and Meat,Migros,2023-05-19
142,171,5.95,Planted.Pea protein KebabVegan,unknown,175.0,Fish and Meat,Migros,2023-05-19
143,173,5.95,SticksVegan,V-Love,300.0,Fish and Meat,Migros,2023-05-19
144,174,4.95,ChipolataX,Migros Bio,1760.0,Fish and Meat,Migros,2023-05-19
145,175,4.70,Vegetable BurgerVegan,V-Love,240.0,Fish and Meat,Migros,2023-05-19
146,176,2.95,Cold cutsDelicacy,Tradition,170.0,Fish and Meat,Migros,2023-05-19
147,177,5.95,Bratwurst,Migros Bio,280.0,Fish and Meat,Migros,2023-05-19
148,178,3.70,Poultry Cervelas,M-Budget,500.0,Fish and Meat,Migros,2023-05-19
149,180,1.95,Chicken breastSpicy,Don Pollo,80.0,Fish and Meat,Migros,2023-05-19
150,181,2.90,  CottoTurkey Ham,M-Budget,200.0,Fish and Meat,Migros,2023-05-19
151,182,2.10,  IP-SUISSEPork neck steak marinatedWith café de Paris Butter,GrillMi,100.0,Fish and Meat,Migros,2023-05-19
152,183,4.70,"Tofu Piccata with herbsFor frying, cooked",Migros Bio,165.0,Fish and Meat,Migros,2023-05-19
153,185,4.95,Cordon vertVegetarian,Cornatur,260.0,Fish and Meat,Migros,2023-05-19
154,188,4.95,  Fish & Dip MSCSurimi snackCocktail sauce,Coraya,210.0,Fish and Meat,Migros,2023-05-19
155,189,5.95,Planted.Pea protein chickenVegan,unknown,175.0,Fish and Meat,Migros,2023-05-19
156,190,1.60,Chicken wingsPaprika,Optigal,100.0,Fish and Meat,Migros,2023-05-19
157,191,1.90,Chicken mince,Optigal,100.0,Fish and Meat,Migros,2023-05-19
158,192,4.95,Smoked salmon cutsFor pasta or pizza,unknown,180.0,Fish and Meat,Migros,2023-05-19
159,193,3.20,MortadellaGran Selezione - extra-fine,Rapelli,100.0,Fish and Meat,Migros,2023-05-19
160,194,3.70,  GrillMiHussar beef skewer,M-Classic,100.0,Fish and Meat,Migros,2023-05-19
161,195,5.95,  Beyond BurgerBavarian burgerVegan,Beyond Meat,226.0,Fish and Meat,Migros,2023-05-19
162,196,4.50,Beef cutletsGrazing Beef,Migros Bio,100.0,Fish and Meat,Migros,2023-05-19
163,197,4.20,TofuCurry,Migros Bio,230.0,Fish and Meat,Migros,2023-05-19
164,198,4.20,  IP-SUISSECrusted ham,Tradition,120.0,Fish and Meat,Migros,2023-05-19
165,199,6.50,  SensationalFilet chicken-styleVegan,Garden Gourmet,180.0,Fish and Meat,Migros,2023-05-19
