,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
72,163,3.20,Mixed Flower salad,Migros Bio,100.0,Fruits and Vegetables,Migros,2023-05-18
73,164,3.95,Cima di Rapa,Fresca,400.0,Fruits and Vegetables,Migros,2023-05-18
74,165,3.60,Melon FilletsReady for consumption,Anna's Best,180.0,Fruits and Vegetables,Migros,2023-05-18
75,167,2.40,Sauerkraut rawOrganic,Migros Bio,500.0,Fruits and Vegetables,Migros,2023-05-18
76,170,5.95,PineapplePineapple cubes,Anna's Best,380.0,Fruits and Vegetables,Migros,2023-05-18
77,172,5.95,Dates,Sélection,200.0,Fruits and Vegetables,Migros,2023-05-18
78,173,3.40,AOCTree nutsGrenoble,unknown,500.0,Fruits and Vegetables,Migros,2023-05-18
79,177,3.20,Sauerkraut cookedCuite,Migros Bio,500.0,Fruits and Vegetables,Migros,2023-05-18
80,182,2.80,Minestrone,Anna's Best,350.0,Fruits and Vegetables,Migros,2023-05-18
81,184,1.90,  BioRed cabbage,Masshard,250.0,Fruits and Vegetables,Migros,2023-05-18
82,186,2.95,Sauerkraut cookedCooked,Anna's Best,500.0,Fruits and Vegetables,Migros,2023-05-18
83,187,4.80,"PotatoesWaxy, garden herbs marinade",So PotatOh!,480.0,Fruits and Vegetables,Migros,2023-05-18
84,190,2.20,Red cabbage,Masshard,500.0,Fruits and Vegetables,Migros,2023-05-18
85,192,4.80,"PotatoesWaxy, garden Paprika Romsmarin",So PotatOh!,480.0,Fruits and Vegetables,Migros,2023-05-18
86,193,3.40,China Mix,Anna's Best,200.0,Fruits and Vegetables,Migros,2023-05-18
87,194,2.95,PotatoesRaclette,Sélection,1000.0,Fruits and Vegetables,Migros,2023-05-18
88,198,1.10,OnionsRed,Fresca,500.0,Fruits and Vegetables,Migros,2023-05-18
89,200,2.95,BioGarlicOrganic,unknown,200.0,Fruits and Vegetables,Migros,2023-05-18
90,203,2.20,Endives,Fresca,500.0,Fruits and Vegetables,Migros,2023-05-18
91,215,3.95,BioFigsFreshness - organic,unknown,250.0,Fruits and Vegetables,Migros,2023-05-18
92,218,4.95,PotatoesWaxy,Amandine,1500.0,Fruits and Vegetables,Migros,2023-05-18
93,220,3.90,  BioMarket vegetablesOrganic,Anna's Best,350.0,Fruits and Vegetables,Migros,2023-05-18
94,221,3.40,  BioOak leaf saladOrganic,Anna's Best,120.0,Fruits and Vegetables,Migros,2023-05-18
95,222,2.90,  BioVegetable mixAsia Mix - Organic,Anna's Best,250.0,Fruits and Vegetables,Migros,2023-05-18
96,223,5.50,OrangesTarocco - Organic,Migros Bio,1500.0,Fruits and Vegetables,Migros,2023-05-18
97,224,5.50,Bood oranges,Migros Bio,1500.0,Fruits and Vegetables,Migros,2023-05-18
98,225,3.90,BioLettuceMini,unknown,250.0,Fruits and Vegetables,Migros,2023-05-18
99,237,2.85,BioTomatoesOrganic - Dates,unknown,500.0,Fruits and Vegetables,Migros,2023-05-18
100,245,6.30,BioApplesBraeburn - Organic,unknown,1000.0,Fruits and Vegetables,Migros,2023-05-18
101,253,4.50,Grapes,Demeter,500.0,Fruits and Vegetables,Migros,2023-05-18
